divisions,rebalancePeriod,safe_buy,safe_sell,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2023,ret2024,ret1yr,avg,min,mdd2023,mdd2024,mdd1yr,sl2023,sl2024,sl1yr
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.25,60,-3.89,-0.51,9.60,1.73,-3.89,45.22,42.39,41.62,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.25,90,-3.89,-0.51,9.60,1.73,-3.89,45.22,42.39,41.62,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.25,120,-3.89,-0.51,9.60,1.73,-3.89,45.22,42.39,41.62,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.3,30,-3.89,-1.82,7.59,0.63,-3.89,45.22,42.39,42.34,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.3,45,-3.89,-0.51,7.59,1.06,-3.89,45.22,42.39,42.34,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.3,60,-3.89,-0.51,7.59,1.06,-3.89,45.22,42.39,42.34,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.3,90,-3.89,-0.51,7.59,1.06,-3.89,45.22,42.39,42.34,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.02,0.3,120,-3.89,-0.51,7.59,1.06,-3.89,45.22,42.39,42.34,8,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.08,30,0.91,-0.78,6.48,2.20,-0.78,40.69,42.39,40.13,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.08,45,0.91,0.35,6.48,2.58,0.35,40.69,42.39,40.13,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.08,60,0.91,0.35,6.48,2.58,0.35,40.69,42.39,40.13,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.08,90,0.91,0.35,6.48,2.58,0.35,40.69,42.39,40.13,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.08,120,0.91,0.35,6.48,2.58,0.35,40.69,42.39,40.13,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.1,30,1.43,-0.50,7.21,2.71,-0.50,40.61,42.39,40.90,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.1,45,1.43,0.60,7.21,3.08,0.60,40.61,42.39,40.90,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.1,60,1.43,0.60,7.21,3.08,0.60,40.61,42.39,40.90,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.1,90,1.43,0.60,7.21,3.08,0.60,40.61,42.39,40.90,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.1,120,1.43,0.60,7.21,3.08,0.60,40.61,42.39,40.90,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.15,30,0.88,-1.82,7.35,2.14,-1.82,40.11,42.39,40.86,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.15,45,0.88,-0.51,7.35,2.57,-0.51,40.11,42.39,40.86,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.15,60,0.88,-0.51,7.35,2.57,-0.51,40.11,42.39,40.86,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.15,90,0.88,-0.51,7.35,2.57,-0.51,40.11,42.39,40.86,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.15,120,0.88,-0.51,7.35,2.57,-0.51,40.11,42.39,40.86,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.2,30,-1.06,-1.82,7.44,1.52,-1.82,43.66,42.39,41.60,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.2,45,-1.06,-0.51,7.44,1.95,-1.06,43.66,42.39,41.60,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.2,60,-1.06,-0.51,7.44,1.95,-1.06,43.66,42.39,41.60,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.2,90,-1.06,-0.51,7.44,1.95,-1.06,43.66,42.39,41.60,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.2,120,-1.06,-0.51,7.44,1.95,-1.06,43.66,42.39,41.60,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.25,30,-1.06,-1.82,9.50,2.21,-1.82,43.66,42.39,41.65,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.25,45,-1.06,-0.51,9.50,2.64,-1.06,43.66,42.39,41.65,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.25,60,-1.06,-0.51,9.50,2.64,-1.06,43.66,42.39,41.65,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.25,90,-1.06,-0.51,9.50,2.64,-1.06,43.66,42.39,41.65,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.25,120,-1.06,-0.51,9.50,2.64,-1.06,43.66,42.39,41.65,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.3,30,-1.06,-1.82,7.49,1.54,-1.82,43.66,42.39,42.37,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.3,45,-1.06,-0.51,7.49,1.97,-1.06,43.66,42.39,42.37,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.3,60,-1.06,-0.51,7.49,1.97,-1.06,43.66,42.39,42.37,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.3,90,-1.06,-0.51,7.49,1.97,-1.06,43.66,42.39,42.37,7,4,4
7,10,-0.03,0.008,-0.07,0.06,-0.03,0.3,120,-1.06,-0.51,7.49,1.97,-1.06,43.66,42.39,42.37,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.08,30,-0.44,-0.86,9.53,2.74,-0.86,48.33,42.39,40.58,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.08,45,-0.44,0.27,9.53,3.12,-0.44,48.33,42.39,40.58,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.08,60,-0.44,0.27,9.53,3.12,-0.44,48.33,42.39,40.58,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.08,90,-0.44,0.27,9.53,3.12,-0.44,48.33,42.39,40.58,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.08,120,-0.44,0.27,9.53,3.12,-0.44,48.33,42.39,40.58,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.1,30,0.31,-0.77,11.11,3.55,-0.77,48.28,42.39,41.13,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.1,45,0.31,0.55,11.11,3.99,0.31,48.28,42.39,41.13,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.1,60,0.31,0.55,11.11,3.99,0.31,48.28,42.39,41.13,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.1,90,0.31,0.55,11.11,3.99,0.31,48.28,42.39,41.13,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.1,120,0.31,0.55,11.11,3.99,0.31,48.28,42.39,41.13,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.15,30,-1.57,-1.88,11.29,2.61,-1.88,45.55,42.39,41.49,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.15,45,-1.57,-0.79,11.29,2.98,-1.57,45.55,42.39,41.49,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.15,60,-1.57,-0.79,11.29,2.98,-1.57,45.55,42.39,41.49,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.15,90,-1.57,-0.79,11.29,2.98,-1.57,45.55,42.39,41.49,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.15,120,-1.57,-0.79,11.29,2.98,-1.57,45.55,42.39,41.49,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.2,30,-3.39,-1.88,7.21,0.65,-3.39,51.89,42.39,51.57,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.2,45,-3.39,-0.79,7.21,1.01,-3.39,51.89,42.39,51.57,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.2,60,-3.39,-0.79,7.21,1.01,-3.39,51.89,42.39,51.57,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.2,90,-3.39,-0.79,7.21,1.01,-3.39,51.89,42.39,51.57,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.2,120,-3.39,-0.79,7.21,1.01,-3.39,51.89,42.39,51.57,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.25,30,-3.39,-1.88,9.45,1.40,-3.39,51.89,42.39,51.41,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.25,45,-3.39,-0.79,9.45,1.76,-3.39,51.89,42.39,51.41,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.25,60,-3.39,-0.79,9.45,1.76,-3.39,51.89,42.39,51.41,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.25,90,-3.39,-0.79,9.45,1.76,-3.39,51.89,42.39,51.41,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.25,120,-3.39,-0.79,9.45,1.76,-3.39,51.89,42.39,51.41,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.3,30,-3.39,-1.88,7.28,0.67,-3.39,51.89,42.39,52.10,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.3,45,-3.39,-0.79,7.28,1.04,-3.39,51.89,42.39,52.10,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.3,60,-3.39,-0.79,7.28,1.04,-3.39,51.89,42.39,52.10,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.3,90,-3.39,-0.79,7.28,1.04,-3.39,51.89,42.39,52.10,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.01,0.3,120,-3.39,-0.79,7.28,1.04,-3.39,51.89,42.39,52.10,8,4,5
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.08,30,-1.68,-0.96,8.67,2.01,-1.68,42.16,42.39,40.27,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.08,45,-1.68,0.14,8.67,2.38,-1.68,42.16,42.39,40.27,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.08,60,-1.68,0.14,8.67,2.38,-1.68,42.16,42.39,40.27,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.08,90,-1.68,0.14,8.67,2.38,-1.68,42.16,42.39,40.27,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.08,120,-1.68,0.14,8.67,2.38,-1.68,42.16,42.39,40.27,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.1,30,-1.22,-0.67,9.43,2.51,-1.22,42.20,42.39,40.86,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.1,45,-1.22,0.45,9.43,2.89,-1.22,42.20,42.39,40.86,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.1,60,-1.22,0.45,9.43,2.89,-1.22,42.20,42.39,40.86,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.1,90,-1.22,0.45,9.43,2.89,-1.22,42.20,42.39,40.86,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.1,120,-1.22,0.45,9.43,2.89,-1.22,42.20,42.39,40.86,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.15,30,-1.68,-2.00,8.43,1.58,-2.00,41.68,42.39,40.69,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.15,45,-1.68,-0.69,8.43,2.02,-1.68,41.68,42.39,40.69,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.15,60,-1.68,-0.69,8.43,2.02,-1.68,41.68,42.39,40.69,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.15,90,-1.68,-0.69,8.43,2.02,-1.68,41.68,42.39,40.69,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.15,120,-1.68,-0.69,8.43,2.02,-1.68,41.68,42.39,40.69,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.2,30,-3.60,-2.00,8.53,0.98,-3.60,45.04,42.39,41.70,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.2,45,-3.60,-0.69,8.53,1.41,-3.60,45.04,42.39,41.70,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.2,60,-3.60,-0.69,8.53,1.41,-3.60,45.04,42.39,41.70,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.2,90,-3.60,-0.69,8.53,1.41,-3.60,45.04,42.39,41.70,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.2,120,-3.60,-0.69,8.53,1.41,-3.60,45.04,42.39,41.70,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.25,30,-3.60,-2.00,10.52,1.64,-3.60,45.04,42.39,41.31,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.25,45,-3.60,-0.69,10.52,2.08,-3.60,45.04,42.39,41.31,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.25,60,-3.60,-0.69,10.52,2.08,-3.60,45.04,42.39,41.31,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.25,90,-3.60,-0.69,10.52,2.08,-3.60,45.04,42.39,41.31,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.25,120,-3.60,-0.69,10.52,2.08,-3.60,45.04,42.39,41.31,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.3,30,-3.60,-2.00,8.51,0.97,-3.60,45.04,42.39,42.28,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.3,45,-3.60,-0.69,8.51,1.41,-3.60,45.04,42.39,42.28,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.3,60,-3.60,-0.69,8.51,1.41,-3.60,45.04,42.39,42.28,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.3,90,-3.60,-0.69,8.51,1.41,-3.60,45.04,42.39,42.28,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.02,0.3,120,-3.60,-0.69,8.51,1.41,-3.60,45.04,42.39,42.28,8,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.08,30,1.21,-0.96,7.46,2.57,-0.96,40.50,42.39,40.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.08,45,1.21,0.14,7.46,2.94,0.14,40.50,42.39,40.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.08,60,1.21,0.14,7.46,2.94,0.14,40.50,42.39,40.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.08,90,1.21,0.14,7.46,2.94,0.14,40.50,42.39,40.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.08,120,1.21,0.14,7.46,2.94,0.14,40.50,42.39,40.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.1,30,1.71,-0.67,8.22,3.09,-0.67,40.40,42.39,40.70,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.1,45,1.71,0.45,8.22,3.46,0.45,40.40,42.39,40.70,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.1,60,1.71,0.45,8.22,3.46,0.45,40.40,42.39,40.70,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.1,90,1.71,0.45,8.22,3.46,0.45,40.40,42.39,40.70,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.1,120,1.71,0.45,8.22,3.46,0.45,40.40,42.39,40.70,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.15,30,1.19,-2.00,8.31,2.50,-2.00,39.91,42.39,40.72,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.15,45,1.19,-0.69,8.31,2.94,-0.69,39.91,42.39,40.72,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.15,60,1.19,-0.69,8.31,2.94,-0.69,39.91,42.39,40.72,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.15,90,1.19,-0.69,8.31,2.94,-0.69,39.91,42.39,40.72,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.15,120,1.19,-0.69,8.31,2.94,-0.69,39.91,42.39,40.72,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.2,30,-0.79,-2.00,8.43,1.88,-2.00,43.46,42.39,41.73,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.2,45,-0.79,-0.69,8.43,2.32,-0.79,43.46,42.39,41.73,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.2,60,-0.79,-0.69,8.43,2.32,-0.79,43.46,42.39,41.73,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.2,90,-0.79,-0.69,8.43,2.32,-0.79,43.46,42.39,41.73,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.2,120,-0.79,-0.69,8.43,2.32,-0.79,43.46,42.39,41.73,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.25,30,-0.79,-2.00,10.42,2.54,-2.00,43.46,42.39,41.34,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.25,45,-0.79,-0.69,10.42,2.98,-0.79,43.46,42.39,41.34,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.25,60,-0.79,-0.69,10.42,2.98,-0.79,43.46,42.39,41.34,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.25,90,-0.79,-0.69,10.42,2.98,-0.79,43.46,42.39,41.34,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.25,120,-0.79,-0.69,10.42,2.98,-0.79,43.46,42.39,41.34,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.3,30,-0.79,-2.00,8.40,1.87,-2.00,43.46,42.39,42.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.3,45,-0.79,-0.69,8.40,2.31,-0.79,43.46,42.39,42.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.3,60,-0.79,-0.69,8.40,2.31,-0.79,43.46,42.39,42.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.3,90,-0.79,-0.69,8.40,2.31,-0.79,43.46,42.39,42.04,7,4,4
7,10,-0.03,0.008,-0.07,0.08,-0.03,0.3,120,-0.79,-0.69,8.40,2.31,-0.79,43.46,42.39,42.04,7,4,4
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.08,30,-0.17,-0.31,11.23,3.59,-0.31,48.28,42.39,40.34,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.08,45,-0.17,0.82,11.23,3.96,-0.17,48.28,42.39,40.34,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.08,60,-0.17,0.82,11.23,3.96,-0.17,48.28,42.39,40.34,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.08,90,-0.17,0.82,11.23,3.96,-0.17,48.28,42.39,40.34,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.08,120,-0.17,0.82,11.23,3.96,-0.17,48.28,42.39,40.34,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.1,30,0.61,-0.22,12.95,4.44,-0.22,48.09,42.39,41.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.1,45,0.61,1.11,12.95,4.89,0.61,48.09,42.39,41.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.1,60,0.61,1.11,12.95,4.89,0.61,48.09,42.39,41.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.1,90,0.61,1.11,12.95,4.89,0.61,48.09,42.39,41.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.1,120,0.61,1.11,12.95,4.89,0.61,48.09,42.39,41.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.15,30,-1.26,-1.33,13.01,3.47,-1.33,45.47,42.39,41.35,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.15,45,-1.26,-0.24,13.01,3.84,-1.26,45.47,42.39,41.35,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.15,60,-1.26,-0.24,13.01,3.84,-1.26,45.47,42.39,41.35,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.15,90,-1.26,-0.24,13.01,3.84,-1.26,45.47,42.39,41.35,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.15,120,-1.26,-0.24,13.01,3.84,-1.26,45.47,42.39,41.35,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.2,30,-3.13,-1.33,8.86,1.47,-3.13,51.82,42.39,51.44,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.2,45,-3.13,-0.24,8.86,1.83,-3.13,51.82,42.39,51.44,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.2,60,-3.13,-0.24,8.86,1.83,-3.13,51.82,42.39,51.44,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.2,90,-3.13,-0.24,8.86,1.83,-3.13,51.82,42.39,51.44,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.2,120,-3.13,-0.24,8.86,1.83,-3.13,51.82,42.39,51.44,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.25,30,-3.13,-1.33,10.91,2.15,-3.13,51.82,42.39,51.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.25,45,-3.13,-0.24,10.91,2.51,-3.13,51.82,42.39,51.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.25,60,-3.13,-0.24,10.91,2.51,-3.13,51.82,42.39,51.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.25,90,-3.13,-0.24,10.91,2.51,-3.13,51.82,42.39,51.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.25,120,-3.13,-0.24,10.91,2.51,-3.13,51.82,42.39,51.23,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.3,30,-3.13,-1.33,9.03,1.52,-3.13,51.82,42.39,51.92,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.3,45,-3.13,-0.24,9.03,1.89,-3.13,51.82,42.39,51.92,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.3,60,-3.13,-0.24,9.03,1.89,-3.13,51.82,42.39,51.92,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.3,90,-3.13,-0.24,9.03,1.89,-3.13,51.82,42.39,51.92,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.01,0.3,120,-3.13,-0.24,9.03,1.89,-3.13,51.82,42.39,51.92,8,4,7
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.08,30,-1.39,-0.41,10.32,2.84,-1.39,41.97,42.39,39.83,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.08,45,-1.39,0.69,10.32,3.21,-1.39,41.97,42.39,39.83,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.08,60,-1.39,0.69,10.32,3.21,-1.39,41.97,42.39,39.83,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.08,90,-1.39,0.69,10.32,3.21,-1.39,41.97,42.39,39.83,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.08,120,-1.39,0.69,10.32,3.21,-1.39,41.97,42.39,39.83,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.1,30,-0.92,-0.12,11.24,3.40,-0.92,42.01,42.39,40.82,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.1,45,-0.92,1.00,11.24,3.77,-0.92,42.01,42.39,40.82,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.1,60,-0.92,1.00,11.24,3.77,-0.92,42.01,42.39,40.82,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.1,90,-0.92,1.00,11.24,3.77,-0.92,42.01,42.39,40.82,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.1,120,-0.92,1.00,11.24,3.77,-0.92,42.01,42.39,40.82,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.15,30,-1.41,-1.47,10.19,2.44,-1.47,41.78,42.39,40.88,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.15,45,-1.41,-0.14,10.19,2.88,-1.41,41.78,42.39,40.88,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.15,60,-1.41,-0.14,10.19,2.88,-1.41,41.78,42.39,40.88,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.15,90,-1.41,-0.14,10.19,2.88,-1.41,41.78,42.39,40.88,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.15,120,-1.41,-0.14,10.19,2.88,-1.41,41.78,42.39,40.88,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.2,30,-3.31,-1.47,10.23,1.82,-3.31,44.94,42.39,41.18,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.2,45,-3.31,-0.14,10.23,2.26,-3.31,44.94,42.39,41.18,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.2,60,-3.31,-0.14,10.23,2.26,-3.31,44.94,42.39,41.18,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.2,90,-3.31,-0.14,10.23,2.26,-3.31,44.94,42.39,41.18,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.2,120,-3.31,-0.14,10.23,2.26,-3.31,44.94,42.39,41.18,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.25,30,-3.31,-1.47,12.28,2.50,-3.31,44.94,42.39,40.91,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.25,45,-3.31,-0.14,12.28,2.94,-3.31,44.94,42.39,40.91,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.25,60,-3.31,-0.14,12.28,2.94,-3.31,44.94,42.39,40.91,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.25,90,-3.31,-0.14,12.28,2.94,-3.31,44.94,42.39,40.91,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.25,120,-3.31,-0.14,12.28,2.94,-3.31,44.94,42.39,40.91,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.3,30,-3.31,-1.47,10.21,1.81,-3.31,44.94,42.39,41.78,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.3,45,-3.31,-0.14,10.21,2.25,-3.31,44.94,42.39,41.78,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.3,60,-3.31,-0.14,10.21,2.25,-3.31,44.94,42.39,41.78,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.3,90,-3.31,-0.14,10.21,2.25,-3.31,44.94,42.39,41.78,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.02,0.3,120,-3.31,-0.14,10.21,2.25,-3.31,44.94,42.39,41.78,8,4,6
7,10,-0.03,0.008,-0.07,0.1,-0.03,0.08,30,1.51,-0.41,9.24,3.45,-0.41,40.30,42.39,39.73,7,4,6
