divisions,rebalancePeriod,safe_buy,safe_sell,safe_hold,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2011,ret2012,ret2018,ret2022,ret2024,avg,min,mdd2011,mdd2012,mdd2018,mdd2022,mdd2024,sl2011,sl2012,sl2018,sl2022,sl2024
7,20,-0.04,0.008,20,-0.07,0.1,-0.03,0.1,45,-4.64,-5.10,-13.25,-38.83,-3.07,-12.98,-38.83,45.45,43.94,47.85,59.91,47.08,10,9,11,18,5
7,20,-0.04,0.008,20,-0.07,0.1,-0.03,0.12,45,-4.64,-5.10,-13.25,-38.83,-3.07,-12.98,-38.83,45.45,43.94,47.85,59.91,47.08,10,9,11,18,5
7,20,-0.04,0.008,20,-0.07,0.1,-0.03,0.15,45,-4.64,-5.10,-13.25,-38.83,-3.07,-12.98,-38.83,45.45,43.94,47.85,59.91,47.08,10,9,11,18,5
7,20,-0.04,0.008,20,-0.07,0.12,-0.01,0.08,45,-5.61,-19.71,-17.92,-38.10,-4.63,-17.19,-38.10,45.45,59.96,50.47,59.41,47.01,10,15,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.01,0.1,45,-5.61,-22.05,-17.92,-38.10,-4.63,-17.66,-38.10,45.45,61.30,50.47,59.41,47.01,10,16,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.01,0.12,45,-5.61,-22.05,-17.92,-38.10,-4.63,-17.66,-38.10,45.45,61.30,50.47,59.41,47.01,10,16,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.01,0.15,45,-5.61,-22.05,-17.92,-38.10,-4.63,-17.66,-38.10,45.45,61.30,50.47,59.41,47.01,10,16,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.02,0.08,45,-5.61,-3.11,-17.92,-38.10,-4.73,-13.89,-38.10,45.45,42.30,50.47,59.41,47.08,10,8,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.02,0.1,45,-5.61,-5.59,-17.92,-38.10,-4.73,-14.39,-38.10,45.45,43.93,50.47,59.41,47.08,10,9,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.02,0.12,45,-5.61,-5.59,-17.92,-38.10,-4.73,-14.39,-38.10,45.45,43.93,50.47,59.41,47.08,10,9,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.02,0.15,45,-5.61,-5.59,-17.92,-38.10,-4.73,-14.39,-38.10,45.45,43.93,50.47,59.41,47.08,10,9,13,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.03,0.08,45,-5.61,-3.11,-13.25,-38.10,-4.73,-12.96,-38.10,45.45,42.30,47.85,59.41,47.08,10,8,11,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.03,0.1,45,-5.61,-5.59,-13.25,-38.10,-4.73,-13.46,-38.10,45.45,43.93,47.85,59.41,47.08,10,9,11,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.03,0.12,45,-5.61,-5.59,-13.25,-38.10,-4.73,-13.46,-38.10,45.45,43.93,47.85,59.41,47.08,10,9,11,18,6
7,20,-0.04,0.008,20,-0.07,0.12,-0.03,0.15,45,-5.61,-5.59,-13.25,-38.10,-4.73,-13.46,-38.10,45.45,43.93,47.85,59.41,47.08,10,9,11,18,6
7,20,-0.04,0.008,30,-0.03,0.05,-0.01,0.08,45,-15.28,-23.71,-18.55,-34.73,-3.74,-19.20,-34.73,55.47,60.84,58.29,55.13,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.01,0.1,45,-15.28,-25.29,-18.55,-34.73,-3.49,-19.47,-34.73,55.47,60.92,58.29,55.13,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.01,0.12,45,-15.28,-25.29,-18.55,-34.73,-3.40,-19.45,-34.73,55.47,60.92,58.29,55.13,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.01,0.15,45,-15.28,-25.29,-18.55,-34.73,-4.81,-19.73,-34.73,55.47,60.92,58.29,55.13,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.02,0.08,45,-15.28,-2.96,-18.55,-34.73,-3.84,-15.07,-34.73,55.47,44.39,58.29,55.13,42.76,14,10,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.02,0.1,45,-15.28,-7.02,-18.55,-34.73,-3.59,-15.83,-34.73,55.47,44.76,58.29,55.13,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.02,0.12,45,-15.28,-7.02,-18.55,-34.73,-3.30,-15.78,-34.73,55.47,44.76,58.29,55.13,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.02,0.15,45,-15.28,-7.02,-18.55,-34.73,-4.84,-16.08,-34.73,55.47,44.76,58.29,55.13,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.03,0.08,45,-15.28,-2.96,-14.78,-34.73,-3.84,-14.32,-34.73,55.47,44.39,49.92,55.13,42.76,14,10,15,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.03,0.1,45,-15.28,-7.02,-14.78,-34.73,-3.59,-15.08,-34.73,55.47,44.76,49.92,55.13,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.03,0.12,45,-15.28,-7.02,-14.78,-34.73,-3.30,-15.02,-34.73,55.47,44.76,49.92,55.13,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.05,-0.03,0.15,45,-15.28,-7.02,-14.78,-34.73,-4.84,-15.33,-34.73,55.47,44.76,49.92,55.13,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.01,0.08,45,-14.68,-22.72,-18.31,-33.81,-2.97,-18.50,-33.81,55.34,60.82,58.18,55.23,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.01,0.1,45,-14.68,-24.32,-18.31,-33.81,-2.65,-18.75,-33.81,55.34,60.84,58.18,55.23,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.01,0.12,45,-14.68,-24.32,-18.31,-33.81,-2.60,-18.74,-33.81,55.34,60.84,58.18,55.23,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.01,0.15,45,-14.68,-24.32,-18.31,-33.81,-4.01,-19.03,-33.81,55.34,60.84,58.18,55.23,42.76,14,17,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.02,0.08,45,-14.68,-1.68,-18.31,-33.81,-3.07,-14.31,-33.81,55.34,44.40,58.18,55.23,42.76,14,10,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.02,0.1,45,-14.68,-5.79,-18.31,-33.81,-2.80,-15.08,-33.81,55.34,44.75,58.18,55.23,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.02,0.12,45,-14.68,-5.79,-18.31,-33.81,-2.50,-15.02,-33.81,55.34,44.75,58.18,55.23,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.02,0.15,45,-14.68,-5.79,-18.31,-33.81,-4.03,-15.32,-33.81,55.34,44.75,58.18,55.23,42.76,14,11,17,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.03,0.08,45,-14.68,-1.68,-14.53,-33.81,-3.07,-13.55,-33.81,55.34,44.40,49.74,55.23,42.76,14,10,15,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.03,0.1,45,-14.68,-5.79,-14.53,-33.81,-2.80,-14.32,-33.81,55.34,44.75,49.74,55.23,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.03,0.12,45,-14.68,-5.79,-14.53,-33.81,-2.50,-14.26,-33.81,55.34,44.75,49.74,55.23,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.06,-0.03,0.15,45,-14.68,-5.79,-14.53,-33.81,-4.03,-14.57,-33.81,55.34,44.75,49.74,55.23,42.76,14,11,15,17,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.01,0.08,45,-14.37,-21.67,-18.54,-40.18,-2.39,-19.43,-40.18,55.10,60.80,58.29,59.06,45.07,14,18,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.01,0.1,45,-14.37,-23.30,-18.54,-40.18,-2.05,-19.69,-40.18,55.10,60.68,58.29,59.06,44.98,14,18,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.01,0.12,45,-14.37,-23.30,-18.54,-40.18,-1.95,-19.67,-40.18,55.10,60.68,58.29,59.06,44.95,14,18,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.01,0.15,45,-14.37,-23.30,-18.54,-40.18,-3.39,-19.96,-40.18,55.10,60.68,58.29,59.06,44.91,14,18,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.02,0.08,45,-14.37,-0.34,-18.54,-40.18,-2.49,-15.19,-40.18,55.10,42.63,58.29,59.06,45.11,14,11,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.02,0.1,45,-14.37,-4.50,-18.54,-40.18,-2.15,-15.95,-40.18,55.10,44.72,58.29,59.06,45.01,14,12,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.02,0.12,45,-14.37,-4.50,-18.54,-40.18,-1.85,-15.89,-40.18,55.10,44.72,58.29,59.06,44.92,14,12,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.02,0.15,45,-14.37,-4.50,-18.54,-40.18,-3.44,-16.21,-40.18,55.10,44.72,58.29,59.06,45.15,14,12,18,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.03,0.08,45,-14.37,-0.34,-14.77,-40.18,-2.49,-14.43,-40.18,55.10,42.63,49.91,59.06,45.11,14,11,16,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.03,0.1,45,-14.37,-4.50,-14.77,-40.18,-2.15,-15.20,-40.18,55.10,44.72,49.91,59.06,45.01,14,12,16,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.03,0.12,45,-14.37,-4.50,-14.77,-40.18,-1.85,-15.13,-40.18,55.10,44.72,49.91,59.06,44.92,14,12,16,20,8
7,20,-0.04,0.008,30,-0.03,0.08,-0.03,0.15,45,-14.37,-4.50,-14.77,-40.18,-3.44,-15.45,-40.18,55.10,44.72,49.91,59.06,45.15,14,12,16,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.01,0.08,45,-13.82,-21.34,-18.54,-40.18,-1.08,-18.99,-40.18,54.86,61.25,58.29,59.53,45.07,15,19,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.01,0.1,45,-13.82,-22.98,-18.54,-40.18,-0.79,-19.26,-40.18,54.86,62.05,58.29,59.53,44.98,15,19,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.01,0.12,45,-13.82,-22.98,-18.54,-40.18,-0.67,-19.24,-40.18,54.86,62.05,58.29,59.53,44.95,15,19,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.01,0.15,45,-13.82,-22.98,-18.54,-40.18,-2.09,-19.52,-40.18,54.86,62.05,58.29,59.53,44.91,15,19,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.02,0.08,45,-13.82,0.16,-18.54,-40.18,-1.18,-14.71,-40.18,54.86,43.64,58.29,59.53,45.11,15,12,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.02,0.1,45,-13.82,-4.05,-18.54,-40.18,-0.89,-15.50,-40.18,54.86,46.09,58.29,59.53,45.01,15,13,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.02,0.12,45,-13.82,-4.05,-18.54,-40.18,-0.57,-15.43,-40.18,54.86,46.09,58.29,59.53,44.92,15,13,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.02,0.15,45,-13.82,-4.05,-18.54,-40.18,-2.15,-15.75,-40.18,54.86,46.09,58.29,59.53,45.15,15,13,18,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.03,0.08,45,-13.82,0.16,-14.77,-40.18,-1.18,-13.96,-40.18,54.86,43.64,49.91,59.53,45.11,15,12,16,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.03,0.1,45,-13.82,-4.05,-14.77,-40.18,-0.89,-14.74,-40.18,54.86,46.09,49.91,59.53,45.01,15,13,16,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.03,0.12,45,-13.82,-4.05,-14.77,-40.18,-0.57,-14.68,-40.18,54.86,46.09,49.91,59.53,44.92,15,13,16,20,8
7,20,-0.04,0.008,30,-0.03,0.1,-0.03,0.15,45,-13.82,-4.05,-14.77,-40.18,-2.15,-14.99,-40.18,54.86,46.09,49.91,59.53,45.15,15,13,16,20,8
7,20,-0.04,0.008,30,-0.03,0.12,-0.01,0.08,45,-14.46,-20.85,-18.54,-40.85,-2.03,-19.35,-40.85,54.62,61.22,58.29,59.56,45.07,15,19,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.01,0.1,45,-14.46,-22.50,-18.54,-40.85,-1.77,-19.63,-40.85,54.62,62.02,58.29,59.56,44.98,15,19,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.01,0.12,45,-14.46,-22.50,-18.54,-40.85,-1.65,-19.60,-40.85,54.62,62.02,58.29,59.56,44.95,15,19,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.01,0.15,45,-14.46,-22.50,-18.54,-40.85,-2.99,-19.87,-40.85,54.62,62.02,58.29,59.56,44.91,15,19,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.02,0.08,45,-14.46,0.36,-18.54,-40.85,-2.12,-15.12,-40.85,54.62,43.61,58.29,59.56,45.11,15,12,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.02,0.1,45,-14.46,-3.85,-18.54,-40.85,-1.87,-15.92,-40.85,54.62,46.06,58.29,59.56,45.01,15,13,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.02,0.12,45,-14.46,-3.85,-18.54,-40.85,-1.55,-15.85,-40.85,54.62,46.06,58.29,59.56,44.92,15,13,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.02,0.15,45,-14.46,-3.85,-18.54,-40.85,-3.05,-16.15,-40.85,54.62,46.06,58.29,59.56,45.15,15,13,18,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.03,0.08,45,-14.46,0.36,-14.77,-40.85,-2.12,-14.37,-40.85,54.62,43.61,49.91,59.56,45.11,15,12,16,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.03,0.1,45,-14.46,-3.85,-14.77,-40.85,-1.87,-15.16,-40.85,54.62,46.06,49.91,59.56,45.01,15,13,16,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.03,0.12,45,-14.46,-3.85,-14.77,-40.85,-1.55,-15.10,-40.85,54.62,46.06,49.91,59.56,44.92,15,13,16,20,9
7,20,-0.04,0.008,30,-0.03,0.12,-0.03,0.15,45,-14.46,-3.85,-14.77,-40.85,-3.05,-15.40,-40.85,54.62,46.06,49.91,59.56,45.15,15,13,16,20,9
7,20,-0.04,0.008,30,-0.05,0.05,-0.01,0.08,45,-5.95,-24.87,-17.25,-37.57,-1.10,-17.35,-37.57,45.78,60.97,56.58,57.05,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.01,0.1,45,-5.95,-26.41,-17.25,-37.57,-0.81,-17.60,-37.57,45.78,60.40,56.58,57.05,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.01,0.12,45,-5.95,-26.41,-17.25,-37.57,-0.72,-17.58,-37.57,45.78,60.40,56.58,57.05,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.01,0.15,45,-5.95,-26.41,-17.25,-37.57,-2.14,-17.86,-37.57,45.78,60.40,56.58,57.05,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.02,0.08,45,-5.95,-4.36,-17.25,-37.57,-1.21,-13.27,-37.57,45.78,44.39,56.58,57.05,42.76,11,9,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.02,0.1,45,-5.95,-8.36,-17.25,-37.57,-0.91,-14.01,-37.57,45.78,45.15,56.58,57.05,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.02,0.12,45,-5.95,-8.36,-17.25,-37.57,-0.62,-13.95,-37.57,45.78,45.15,56.58,57.05,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.02,0.15,45,-5.95,-8.36,-17.25,-37.57,-2.24,-14.27,-37.57,45.78,45.15,56.58,57.05,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.03,0.08,45,-5.95,-4.36,-13.42,-37.57,-1.21,-12.50,-37.57,45.78,44.39,47.88,57.05,42.76,11,9,11,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.03,0.1,45,-5.95,-8.36,-13.42,-37.57,-0.91,-13.24,-37.57,45.78,45.15,47.88,57.05,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.03,0.12,45,-5.95,-8.36,-13.42,-37.57,-0.62,-13.18,-37.57,45.78,45.15,47.88,57.05,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.05,-0.03,0.15,45,-5.95,-8.36,-13.42,-37.57,-2.24,-13.51,-37.57,45.78,45.15,47.88,57.05,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.01,0.08,45,-5.29,-24.12,-17.25,-37.11,-0.68,-16.89,-37.11,45.63,60.97,56.58,56.75,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.01,0.1,45,-5.29,-25.67,-17.25,-37.11,-0.39,-17.14,-37.11,45.63,60.33,56.58,56.75,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.01,0.12,45,-5.29,-25.67,-17.25,-37.11,-0.30,-17.12,-37.11,45.63,60.33,56.58,56.75,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.01,0.15,45,-5.29,-25.67,-17.25,-37.11,-1.73,-17.41,-37.11,45.63,60.33,56.58,56.75,42.76,11,16,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.02,0.08,45,-5.29,-3.38,-17.25,-37.11,-0.78,-12.76,-37.11,45.63,44.40,56.58,56.75,42.76,11,9,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.02,0.1,45,-5.29,-7.42,-17.25,-37.11,-0.49,-13.51,-37.11,45.63,44.91,56.58,56.75,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.02,0.12,45,-5.29,-7.42,-17.25,-37.11,-0.20,-13.45,-37.11,45.63,44.91,56.58,56.75,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.02,0.15,45,-5.29,-7.42,-17.25,-37.11,-1.82,-13.78,-37.11,45.63,44.91,56.58,56.75,42.76,11,10,13,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.03,0.08,45,-5.29,-3.38,-13.42,-37.11,-0.78,-12.00,-37.11,45.63,44.40,47.88,56.75,42.76,11,9,11,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.03,0.1,45,-5.29,-7.42,-13.42,-37.11,-0.49,-12.75,-37.11,45.63,44.91,47.88,56.75,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.03,0.12,45,-5.29,-7.42,-13.42,-37.11,-0.20,-12.69,-37.11,45.63,44.91,47.88,56.75,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.06,-0.03,0.15,45,-5.29,-7.42,-13.42,-37.11,-1.82,-13.01,-37.11,45.63,44.91,47.88,56.75,42.76,11,10,11,17,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.01,0.08,45,-4.93,-23.54,-17.25,-39.56,-0.85,-17.22,-39.56,45.33,60.97,56.58,58.44,42.76,11,17,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.01,0.1,45,-4.93,-25.11,-17.25,-39.56,-0.56,-17.48,-39.56,45.33,60.29,56.58,58.44,42.76,11,17,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.01,0.12,45,-4.93,-25.11,-17.25,-39.56,-0.47,-17.46,-39.56,45.33,60.29,56.58,58.44,42.76,11,17,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.01,0.15,45,-4.93,-25.11,-17.25,-39.56,-1.86,-17.74,-39.56,45.33,60.29,56.58,58.44,42.76,11,17,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.02,0.08,45,-4.93,-2.65,-17.25,-39.56,-0.95,-13.07,-39.56,45.33,42.30,56.58,58.44,42.76,11,10,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.02,0.1,45,-4.93,-6.71,-17.25,-39.56,-0.66,-13.82,-39.56,45.33,44.91,56.58,58.44,42.76,11,11,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.02,0.12,45,-4.93,-6.71,-17.25,-39.56,-0.38,-13.77,-39.56,45.33,44.91,56.58,58.44,42.76,11,11,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.02,0.15,45,-4.93,-6.71,-17.25,-39.56,-1.96,-14.08,-39.56,45.33,44.91,56.58,58.44,42.76,11,11,13,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.03,0.08,45,-4.93,-2.65,-13.42,-39.56,-0.95,-12.30,-39.56,45.33,42.30,47.88,58.44,42.76,11,10,11,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.03,0.1,45,-4.93,-6.71,-13.42,-39.56,-0.66,-13.05,-39.56,45.33,44.91,47.88,58.44,42.76,11,11,11,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.03,0.12,45,-4.93,-6.71,-13.42,-39.56,-0.38,-13.00,-39.56,45.33,44.91,47.88,58.44,42.76,11,11,11,18,5
7,20,-0.04,0.008,30,-0.05,0.08,-0.03,0.15,45,-4.93,-6.71,-13.42,-39.56,-1.96,-13.31,-39.56,45.33,44.91,47.88,58.44,42.76,11,11,11,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.01,0.08,45,-4.30,-23.66,-17.25,-38.52,-0.29,-16.80,-38.52,45.03,60.97,56.58,57.83,42.76,12,18,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.01,0.1,45,-4.30,-25.22,-17.25,-38.52,-0.00,-17.06,-38.52,45.03,61.57,56.58,57.83,42.76,12,18,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.01,0.12,45,-4.30,-25.22,-17.25,-38.52,0.09,-17.04,-38.52,45.03,61.57,56.58,57.83,42.76,12,18,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.01,0.15,45,-4.30,-25.22,-17.25,-38.52,-1.31,-17.32,-38.52,45.03,61.57,56.58,57.83,42.76,12,18,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.02,0.08,45,-4.30,-2.73,-17.25,-38.52,-0.39,-12.64,-38.52,45.03,42.30,56.58,57.83,42.76,12,11,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.02,0.1,45,-4.30,-6.81,-17.25,-38.52,-0.10,-13.40,-38.52,45.03,44.91,56.58,57.83,42.76,12,12,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.02,0.12,45,-4.30,-6.81,-17.25,-38.52,0.17,-13.34,-38.52,45.03,44.91,56.58,57.83,42.76,12,12,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.02,0.15,45,-4.30,-6.81,-17.25,-38.52,-1.41,-13.66,-38.52,45.03,44.91,56.58,57.83,42.76,12,12,13,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.03,0.08,45,-4.30,-2.73,-13.42,-38.52,-0.39,-11.87,-38.52,45.03,42.30,47.88,57.83,42.76,12,11,11,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.03,0.1,45,-4.30,-6.81,-13.42,-38.52,-0.10,-12.63,-38.52,45.03,44.91,47.88,57.83,42.76,12,12,11,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.03,0.12,45,-4.30,-6.81,-13.42,-38.52,0.17,-12.57,-38.52,45.03,44.91,47.88,57.83,42.76,12,12,11,18,5
7,20,-0.04,0.008,30,-0.05,0.1,-0.03,0.15,45,-4.30,-6.81,-13.42,-38.52,-1.41,-12.89,-38.52,45.03,44.91,47.88,57.83,42.76,12,12,11,18,5
7,20,-0.04,0.008,30,-0.05,0.12,-0.01,0.08,45,-5.01,-23.63,-17.25,-38.36,-2.02,-17.25,-38.36,44.73,60.97,56.58,57.62,42.76,12,18,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.01,0.1,45,-5.01,-25.19,-17.25,-38.36,-1.73,-17.51,-38.36,44.73,61.57,56.58,57.62,42.76,12,18,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.01,0.12,45,-5.01,-25.19,-17.25,-38.36,-1.64,-17.49,-38.36,44.73,61.57,56.58,57.62,42.76,12,18,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.01,0.15,45,-5.01,-25.19,-17.25,-38.36,-2.99,-17.76,-38.36,44.73,61.57,56.58,57.62,42.76,12,18,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.02,0.08,45,-5.01,-2.98,-17.25,-38.36,-2.12,-13.14,-38.36,44.73,42.30,56.58,57.62,42.76,12,11,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.02,0.1,45,-5.01,-7.04,-17.25,-38.36,-1.83,-13.90,-38.36,44.73,44.92,56.58,57.62,42.76,12,12,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.02,0.12,45,-5.01,-7.04,-17.25,-38.36,-1.55,-13.84,-38.36,44.73,44.92,56.58,57.62,42.76,12,12,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.02,0.15,45,-5.01,-7.04,-17.25,-38.36,-3.09,-14.15,-38.36,44.73,44.92,56.58,57.62,42.76,12,12,13,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.03,0.08,45,-5.01,-2.98,-13.42,-38.36,-2.12,-12.38,-38.36,44.73,42.30,47.88,57.62,42.76,12,11,11,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.03,0.1,45,-5.01,-7.04,-13.42,-38.36,-1.83,-13.13,-38.36,44.73,44.92,47.88,57.62,42.76,12,12,11,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.03,0.12,45,-5.01,-7.04,-13.42,-38.36,-1.55,-13.08,-38.36,44.73,44.92,47.88,57.62,42.76,12,12,11,18,6
7,20,-0.04,0.008,30,-0.05,0.12,-0.03,0.15,45,-5.01,-7.04,-13.42,-38.36,-3.09,-13.39,-38.36,44.73,44.92,47.88,57.62,42.76,12,12,11,18,6
7,20,-0.04,0.008,30,-0.07,0.05,-0.01,0.08,45,-5.66,-25.40,-17.34,-38.96,-0.21,-17.51,-38.96,45.45,60.97,56.60,58.03,42.76,9,14,13,17,4
7,20,-0.04,0.008,30,-0.07,0.05,-0.01,0.1,45,-5.66,-26.95,-17.34,-38.96,0.08,-17.77,-38.96,45.45,60.29,56.60,58.03,42.76,9,14,13,17,4
7,20,-0.04,0.008,30,-0.07,0.05,-0.01,0.12,45,-5.66,-26.95,-17.34,-38.96,0.17,-17.75,-38.96,45.45,60.29,56.60,58.03,42.76,9,14,13,17,4
